Time,Date,Timestamp,AirTemp,RH,PAR,Windspeed,Winddirection,Precip,light,altitude,azimuth,numerictime,Noonage,growingseason
14:00:00,12/3/2021,12/3/2021 14:00,15.74,32.03,987,0.788,159.6,0,1,0.362789859,0.557764589,0.583333333,afternoon,N
14:30:00,12/3/2021,12/3/2021 14:30,16.33,29.78,902,0.736,129.1,0,1,0.305089888,0.670579474,0.604166667,afternoon,N
15:00:00,12/3/2021,12/3/2021 15:00,17.34,28.15,783.5,0.784,8.32,0,1,0.238841941,0.775938599,0.625,afternoon,N
15:30:00,12/3/2021,12/3/2021 15:30,17.78,27.33,658.5,0.627,63.54,0,1,0.165322901,0.874284805,0.645833333,afternoon,N
16:00:00,12/3/2021,12/3/2021 16:00,17.64,27.06,522.9,0.898,81.2,0,1,0.085694645,0.966364647,0.666666667,afternoon,N
16:30:00,12/3/2021,12/3/2021 16:30,17.35,29.04,388.3,1.044,43.67,0,1,0.000984872,1.05310612,0.6875,afternoon,N
17:00:00,12/3/2021,12/3/2021 17:00,16.46,30.47,246.5,0.885,68.44,0,0,-0.087910638,1.135540911,0.708333333,afternoon,N
17:30:00,12/3/2021,12/3/2021 17:30,13.77,38.08,115.5,0.933,30.97,0,0,-0.180213158,1.214768658,0.729166667,afternoon,N
18:00:00,12/3/2021,12/3/2021 18:00,9.91,47.01,21.9,0.854,32.34,0,0,-0.275239407,1.291957732,0.75,afternoon,N
18:30:00,12/3/2021,12/3/2021 18:30,6.856,55.8,1.031,0.227,64.75,0,0,-0.372376033,1.368379535,0.770833333,afternoon,N
19:00:00,12/3/2021,12/3/2021 19:00,4.275,61.09,0.291,0.003,21.3,0,0,-0.471050475,1.445479051,0.791666667,afternoon,N
19:30:00,12/3/2021,12/3/2021 19:30,3.138,62.38,0.274,0.353,231.8,0,0,-0.570696003,1.524993351,0.8125,afternoon,N
20:00:00,12/3/2021,12/3/2021 20:00,1.491,67.26,0.243,0.497,249.1,0,0,-0.670705413,1.609143702,0.833333333,afternoon,N
20:30:00,12/3/2021,12/3/2021 20:30,1.187,67.85,0.249,0.343,192.5,0,0,-0.770362309,1.700950273,0.854166667,afternoon,N
21:00:00,12/3/2021,12/3/2021 21:00,-0.444,76.04,0.244,0.486,227.8,0,0,-0.868728189,1.804757874,0.875,afternoon,N
21:30:00,12/3/2021,12/3/2021 21:30,-1.796,80.2,0.243,0.149,227.9,0,0,-0.964441357,1.927118367,0.895833333,afternoon,N
22:00:00,12/3/2021,12/3/2021 22:00,-2.646,78.93,0.254,0.58,230.6,0,0,-1.055340123,2.078199845,0.916666667,afternoon,N
22:30:00,12/3/2021,12/3/2021 22:30,-3.131,81.2,0.256,0.606,208.2,0,0,-1.13775638,2.273534947,0.9375,afternoon,N
23:00:00,12/3/2021,12/3/2021 23:00,-3.034,83.6,0.248,0.194,208.4,0,0,-1.205358128,2.533625095,0.958333333,afternoon,N
23:30:00,12/3/2021,12/3/2021 23:30,-3.79,87.8,0.252,0.158,222.7,0,0,-1.248272648,2.871571179,0.979166667,afternoon,N
0:00:00,12/4/2021,12/4/2021 0:00,-4.058,86.7,0.25,0.261,223.1,0,0,-1.256006997,-3.023546154,0,morning,N
0:30:00,12/4/2021,12/4/2021 0:30,-3.809,85.8,0.231,0.182,209.8,0,0,-1.226153234,-2.658810607,0.020833333,morning,N
1:00:00,12/4/2021,12/4/2021 1:00,-4.615,88,0.242,0.18,222.8,0,0,-1.167081999,-2.36775048,0.041666667,morning,N
1:30:00,12/4/2021,12/4/2021 1:30,-5.059,89.4,0.252,0.284,210.3,0,0,-1.089656776,-2.149050915,0.0625,morning,N
2:00:00,12/4/2021,12/4/2021 2:00,-5.32,87.5,0.254,0.322,206.5,0,0,-1.001616898,-1.98246044,0.083333333,morning,N
2:30:00,12/4/2021,12/4/2021 2:30,-5.685,89.8,0.248,0.032,272,0,0,-0.90753721,-1.850075937,0.104166667,morning,N
3:00:00,12/4/2021,12/4/2021 3:00,-6.31,92.1,0.248,0.091,242.3,0,0,-0.810072946,-1.73977696,0.125,morning,N
3:30:00,12/4/2021,12/4/2021 3:30,-6.962,89.9,0.257,0.125,253.4,0,0,-0.710846893,-1.643766501,0.145833333,morning,N
4:00:00,12/4/2021,12/4/2021 4:00,-7.057,91.6,0.25,0.244,237.4,0,0,-0.610936079,-1.556948846,0.166666667,morning,N
4:30:00,12/4/2021,12/4/2021 4:30,-7.168,91.5,0.246,0.534,246.2,0,0,-0.511129255,-1.475853092,0.1875,morning,N
5:00:00,12/4/2021,12/4/2021 5:00,-7.027,91.6,0.249,0.258,236.9,0,0,-0.412067986,-1.397985669,0.208333333,morning,N
5:30:00,12/4/2021,12/4/2021 5:30,-6.971,90.8,0.239,0.164,231.5,0,0,-0.314329551,-1.321444786,0.229166667,morning,N
6:00:00,12/4/2021,12/4/2021 6:00,-7.183,91.5,0.249,0.281,258.3,0,0,-0.218480417,-1.244687036,0.25,morning,N
6:30:00,12/4/2021,12/4/2021 6:30,-7.43,91.1,0.247,0.349,268.1,0,0,-0.125114806,-1.166383714,0.270833333,morning,N
7:00:00,12/4/2021,12/4/2021 7:00,-7.605,93.4,0.243,0.191,284.4,0,0,-0.034885683,-1.085333347,0.291666667,morning,N
7:30:00,12/4/2021,12/4/2021 7:30,-7.894,93.6,0.254,0.057,18.73,0,1,0.051468514,-1.000413901,0.3125,morning,N
8:00:00,12/4/2021,12/4/2021 8:00,-7.983,93.8,0.307,0.349,217.7,0,1,0.133100694,-0.910568806,0.333333333,morning,N
8:30:00,12/4/2021,12/4/2021 8:30,-7.329,93.2,9.56,0.362,265,0,1,0.209037294,-0.814827757,0.354166667,morning,N
9:00:00,12/4/2021,12/4/2021 9:00,-6.6,93,65.88,0.036,308.7,0,1,0.278170453,-0.712367155,0.375,morning,N
9:30:00,12/4/2021,12/4/2021 9:30,-3.804,81.5,159.5,0.044,270.7,0,1,0.339267819,-0.602614506,0.395833333,morning,N
10:00:00,12/4/2021,12/4/2021 10:00,-0.061,68.53,385.1,0.123,305.6,0,1,0.391010033,-0.485393157,0.416666667,morning,N
10:30:00,12/4/2021,12/4/2021 10:30,5.492,54.18,533.9,0.074,181.7,0,1,0.432065559,-0.36108502,0.4375,morning,N
11:00:00,12/4/2021,12/4/2021 11:00,8.39,45.23,635.8,0.287,101.6,0,1,0.461205919,-0.230761877,0.458333333,morning,N
11:30:00,12/4/2021,12/4/2021 11:30,11,37.31,798.7,0.225,128.8,0,1,0.477449852,-0.096214094,0.479166667,morning,N
12:00:00,12/4/2021,12/4/2021 12:00,12.11,36.75,885,0.46,151.2,0,1,0.480205845,0.040185484,0.5,morning,N
12:30:00,12/4/2021,12/4/2021 12:30,12.82,34.43,947,0.516,5.984,0,1,0.469370143,0.175787426,0.520833333,afternoon,N
13:00:00,12/4/2021,12/4/2021 13:00,14.37,28.1,980,0.357,232.8,0,1,0.445344887,0.308062379,0.541666667,afternoon,N
13:30:00,12/4/2021,12/4/2021 13:30,16.51,25.03,990,0.313,108.6,0,1,0.408969358,0.434957535,0.5625,afternoon,N
14:00:00,12/4/2021,12/4/2021 14:00,16.95,23.47,921,0.554,40.92,0,1,0.361390149,0.555105427,0.583333333,afternoon,N
14:30:00,12/4/2021,12/4/2021 14:30,17.29,25.16,821,0.643,146.4,0,1,0.303912973,0.667856471,0.604166667,afternoon,N
15:00:00,12/4/2021,12/4/2021 15:00,17.74,22.92,799,0.727,102.3,0,1,0.237873263,0.773180058,0.625,afternoon,N
15:30:00,12/4/2021,12/4/2021 15:30,18.61,22.58,686.8,0.644,61.56,0,1,0.164544731,0.871506952,0.645833333,afternoon,N
16:00:00,12/4/2021,12/4/2021 16:00,19.59,22.24,551.2,0.605,93.3,0,1,0.085087729,0.963573111,0.666666667,afternoon,N
16:30:00,12/4/2021,12/4/2021 16:30,20.34,20.23,407.8,0.341,98.3,0,1,0.000529509,1.05029768,0.6875,afternoon,N
17:00:00,12/4/2021,12/4/2021 17:00,19.72,22.99,268.8,0.326,44.41,0,0,-0.08823403,1.132704949,0.708333333,afternoon,N
17:30:00,12/4/2021,12/4/2021 17:30,17.41,27.75,154.8,0.109,18.04,0,0,-0.180423886,1.211888052,0.729166667,afternoon,N
18:00:00,12/4/2021,12/4/2021 18:00,11.13,41.35,27.82,0.472,353.2,0,0,-0.275356662,1.289009088,0.75,afternoon,N
18:30:00,12/4/2021,12/4/2021 18:30,8.55,41.41,1.427,0.625,293.6,0,0,-0.372419333,1.365332688,0.770833333,afternoon,N
19:00:00,12/4/2021,12/4/2021 19:00,6.68,51.63,0.234,0.389,218.5,0,0,-0.471040398,1.442295741,0.791666667,afternoon,N
19:30:00,12/4/2021,12/4/2021 19:30,5.771,50.69,0.243,0.706,136.3,0,0,-0.570655287,1.521624912,0.8125,afternoon,N
20:00:00,12/4/2021,12/4/2021 20:00,4.922,57.02,0.251,0.626,330.3,0,0,-0.670660597,1.605527516,0.833333333,afternoon,N
20:30:00,12/4/2021,12/4/2021 20:30,3.619,57.17,0.254,0.583,155.4,0,0,-0.770346262,1.697004791,0.854166667,afternoon,N
21:00:00,12/4/2021,12/4/2021 21:00,4.453,52.24,0.257,0.65,318,0,0,-0.868784065,1.800376585,0.875,afternoon,N
21:30:00,12/4/2021,12/4/2021 21:30,4.379,56.25,0.261,0.413,327.2,0,0,-0.964628876,1.922165786,0.895833333,afternoon,N
22:00:00,12/4/2021,12/4/2021 22:00,5.571,26.62,0.264,0.916,276.2,0,0,-1.055745061,2.072522882,0.916666667,afternoon,N
22:30:00,12/4/2021,12/4/2021 22:30,13.06,18.54,0.267,2.254,323.1,0,0,-1.138501736,2.267036594,0.9375,afternoon,N
23:00:00,12/4/2021,12/4/2021 23:00,15.53,18.33,0.269,3.291,319.8,0,0,-1.20660215,2.52652186,0.958333333,afternoon,N
23:30:00,12/4/2021,12/4/2021 23:30,15.54,17.84,0.259,2.936,323.2,0,0,-1.250143077,2.864888008,0.979166667,afternoon,N
0:00:00,12/5/2021,12/5/2021 0:00,12.64,25.15,0.236,1.316,228.5,0,0,-1.258445005,-3.02813924,0,morning,N
0:30:00,12/5/2021,12/5/2021 0:30,13.48,18.53,0.244,2.355,180.2,0,0,-1.228897151,-2.660718913,0.020833333,morning,N
1:00:00,12/5/2021,12/5/2021 1:00,13.63,17.41,0.237,1.61,184.2,0,0,-1.169898307,-2.367808748,0.041666667,morning,N
1:30:00,12/5/2021,12/5/2021 1:30,14.13,17.74,0.242,2.592,239.4,0,0,-1.092443995,-2.148200545,0.0625,morning,N
2:00:00,12/5/2021,12/5/2021 2:00,14.69,15.33,0.243,4.791,226.1,0,0,-1.004353237,-1.981247319,0.083333333,morning,N
2:30:00,12/5/2021,12/5/2021 2:30,14.44,16.58,0.244,2.677,228.7,0,0,-0.910229631,-1.848759577,0.104166667,morning,N
3:00:00,12/5/2021,12/5/2021 3:00,13.31,16.11,0.229,2.979,233.7,0,0,-0.812735405,-1.738473293,0.125,morning,N
3:30:00,12/5/2021,12/5/2021 3:30,14.59,15.64,0.25,3.473,274.4,0,0,-0.713493209,-1.642525889,0.145833333,morning,N
4:00:00,12/5/2021,12/5/2021 4:00,14.98,13.87,0.245,3.37,245.1,0,0,-0.61357805,-1.555792539,0.166666667,morning,N
4:30:00,12/5/2021,12/5/2021 4:30,14.22,16.52,0.228,2.297,195.5,0,0,-0.513776416,-1.474789942,0.1875,morning,N
5:00:00,12/5/2021,12/5/2021 5:00,12.5,14.38,0.233,1.805,206,0,0,-0.414727791,-1.39701998,0.208333333,morning,N
5:30:00,12/5/2021,12/5/2021 5:30,12.82,15.81,0.245,1.724,186.8,0,0,-0.317007566,-1.320580199,0.229166667,morning,N
6:00:00,12/5/2021,12/5/2021 6:00,13.22,14.75,0.251,2.809,225.6,0,0,-0.221180419,-1.243928626,0.25,morning,N
6:30:00,12/5/2021,12/5/2021 6:30,13.65,14.24,0.247,2.71,275.4,0,0,-0.127838736,-1.165739284,0.270833333,morning,N
7:00:00,12/5/2021,12/5/2021 7:00,14.35,12.37,0.241,3.139,264.2,0,0,-0.037633428,-1.084814345,0.291666667,morning,N
7:30:00,12/5/2021,12/5/2021 7:30,14.86,12,0.245,3.229,301.7,0,1,0.048699504,-1.000036138,0.3125,morning,N
8:00:00,12/5/2021,12/5/2021 8:00,15.1,11.59,0.279,3.712,301.2,0,1,0.130315981,-0.910352934,0.333333333,morning,N
8:30:00,12/5/2021,12/5/2021 8:30,15.28,11.38,5.463,3.869,307.9,0,1,0.206246178,-0.814799362,0.354166667,morning,N
9:00:00,12/5/2021,12/5/2021 9:00,15.3,13.12,41.99,2.91,288.4,0,1,0.275386797,-0.71255611,0.375,morning,N
9:30:00,12/5/2021,12/5/2021 9:30,15.27,13.25,128.9,2.242,230.6,0,1,0.336510792,-0.603053161,0.395833333,morning,N
10:00:00,12/5/2021,12/5/2021 10:00,15.87,11.72,194.1,2.656,231.6,0,1,0.388304507,-0.486112919,0.416666667,morning,N
10:30:00,12/5/2021,12/5/2021 10:30,16.13,9.51,275.5,3.351,258.4,0,1,0.429441751,-0.362111238,0.4375,morning,N
11:00:00,12/5/2021,12/5/2021 11:00,16.51,10.23,396.9,2.939,212.8,0,1,0.458697892,-0.232107733,0.458333333,morning,N
11:30:00,12/5/2021,12/5/2021 11:30,16.48,8.43,449.4,2.892,320.7,0,1,0.475092732,-0.097875212,0.479166667,morning,N
12:00:00,12/5/2021,12/5/2021 12:00,16.57,9.51,449.3,4.229,305.3,0,1,0.478032095,0.03823337,0.5,morning,N
12:30:00,12/5/2021,12/5/2021 12:30,16.33,10.23,406.1,3.561,261.6,0,1,0.467405795,0.173586117,0.520833333,afternoon,N
13:00:00,12/5/2021,12/5/2021 13:00,16.23,10.8,553.2,3.321,282.4,0,1,0.443606819,0.305664512,0.541666667,afternoon,N
13:30:00,12/5/2021,12/5/2021 13:30,17.01,10.09,724.6,3.741,232.4,0,1,0.407464336,0.432417915,0.5625,afternoon,N
14:00:00,12/5/2021,12/5/2021 14:00,17.33,11.55,817,3.615,275.9,0,1,0.360115624,0.552473334,0.583333333,afternoon,N
14:30:00,12/5/2021,12/5/2021 14:30,17.94,9.41,828,3.344,289.3,0,1,0.30285902,0.665170786,0.604166667,afternoon,N
15:00:00,12/5/2021,12/5/2021 15:00,18.95,6.384,893,4.177,260.3,0,1,0.23702491,0.770467463,0.625,afternoon,N
15:30:00,12/5/2021,12/5/2021 15:30,18.5,7.131,651.2,4.206,292.9,0,1,0.163884063,0.868782347,0.645833333,afternoon,N
16:00:00,12/5/2021,12/5/2021 16:00,16.49,30.36,502.3,3.13,103.5,0,1,0.084595491,0.960841137,0.666666667,afternoon,N
16:30:00,12/5/2021,12/5/2021 16:30,5.995,43.01,419.4,4.4,34.57,0,1,0.000186135,1.047554449,0.6875,afternoon,N
17:00:00,12/5/2021,12/5/2021 17:00,3.079,46.44,221.5,2.965,51.51,0,0,-0.088447878,1.129939472,0.708333333,afternoon,N
17:30:00,12/5/2021,12/5/2021 17:30,1.038,51.5,86.5,2.399,40.84,0,0,-0.180527179,1.209083102,0.729166667,afternoon,N
18:00:00,12/5/2021,12/5/2021 18:00,-0.44,48.63,12.94,2.14,9.28,0,0,-0.275368173,1.286141405,0.75,afternoon,N
18:30:00,12/5/2021,12/5/2021 18:30,-1.691,53.07,0.544,1.981,77.75,0,0,-0.372358076,1.362372459,0.770833333,afternoon,N
19:00:00,12/5/2021,12/5/2021 19:00,-2.197,55.5,0.257,1.68,87.5,0,0,-0.470926344,1.439205252,0.791666667,afternoon,N
19:30:00,12/5/2021,12/5/2021 19:30,-2.712,53.57,0.251,1.773,55.9,0,0,-0.57051043,1.518356201,0.8125,afternoon,N
20:00:00,12/5/2021,12/5/2021 20:00,-3.209,53.47,0.259,1.544,52.25,0,0,-0.670510561,1.602018748,0.833333333,afternoon,N
20:30:00,12/5/2021,12/5/2021 20:30,-3.684,55.01,0.252,1.474,71.51,0,0,-0.770222748,1.693175069,0.854166667,afternoon,N
21:00:00,12/5/2021,12/5/2021 21:00,-4.086,50.89,0.262,1.423,73.21,0,0,-0.868728735,1.796119373,0.875,afternoon,N
21:30:00,12/5/2021,12/5/2021 21:30,-4.568,56.21,0.246,0.999,129.7,0,0,-0.964699563,1.917343526,0.895833333,afternoon,N
22:00:00,12/5/2021,12/5/2021 22:00,-4.766,54.44,0.257,1.035,84.8,0,0,-1.056025329,2.066974926,0.916666667,afternoon,N
22:30:00,12/5/2021,12/5/2021 22:30,-4.99,56.28,0.24,0.864,100.4,0,0,-1.139112731,2.260645147,0.9375,afternoon,N
23:00:00,12/5/2021,12/5/2021 23:00,-5.147,55.81,0.247,0.758,67.34,0,0,-1.207703091,2.519457786,0.958333333,afternoon,N
23:30:00,12/5/2021,12/5/2021 23:30,-5.256,57,0.248,0.57,158.3,0,0,-1.251870286,2.858115556,0.979166667,afternoon,N
0:00:00,12/6/2021,12/6/2021 0:00,-5.281,56.87,0.25,0.342,136.6,0,0,-1.260755116,-3.032950607,0,morning,N
0:30:00,12/6/2021,12/6/2021 0:30,-5.27,56.8,0.242,0.299,132.7,0,0,-1.231537136,-2.662895218,0.020833333,morning,N
1:00:00,12/6/2021,12/6/2021 1:00,-5.286,56.53,0.245,0.378,160.6,0,0,-1.172632119,-2.368126357,0.041666667,morning,N
1:30:00,12/6/2021,12/6/2021 1:30,-5.276,55.51,0.238,0.274,140.8,0,0,-1.095164287,-2.147584358,0.0625,morning,N
2:00:00,12/6/2021,12/6/2021 2:00,-5.327,56.3,0.243,0.274,165.8,0,0,-1.007033144,-1.980243171,0.083333333,morning,N
2:30:00,12/6/2021,12/6/2021 2:30,-5.476,57.11,0.236,0.378,154,0,0,-0.912872377,-1.847630857,0.104166667,morning,N
3:00:00,12/6/2021,12/6/2021 3:00,-5.718,59.5,0.256,0.102,148.1,0,0,-0.815352243,-1.737340097,0.125,morning,N
3:30:00,12/6/2021,12/6/2021 3:30,-6.661,62.53,0.253,0.046,162.9,0,0,-0.716095959,-1.641442145,0.145833333,morning,N
4:00:00,12/6/2021,12/6/2021 4:00,-8.51,68.1,0.233,0.003,82.8,0,0,-0.616176975,-1.554782373,0.166666667,morning,N
4:30:00,12/6/2021,12/6/2021 4:30,-9.79,64.6,0.219,0.151,186.4,0,0,-0.516379819,-1.473864474,0.1875,morning,N
5:00:00,12/6/2021,12/6/2021 5:00,-10.47,65.68,0.215,0.031,95.6,0,0,-0.417342086,-1.396185289,0.208333333,morning,N
5:30:00,12/6/2021,12/6/2021 5:30,-12.37,72.07,0.218,0,95.8,0,0,-0.319637409,-1.319841304,0.229166667,morning,N
6:00:00,12/6/2021,12/6/2021 6:00,-12.38,66.25,0.213,0,89.5,0,0,-0.223828756,-1.243291641,0.25,morning,N
6:30:00,12/6/2021,12/6/2021 6:30,-12.8,73.96,0.214,0.014,38.27,0,0,-0.130506724,-1.165212744,0.270833333,morning,N
7:00:00,12/6/2021,12/6/2021 7:00,-13.55,75.48,0.211,0.016,28.05,0,0,-0.040320211,-1.084410131,0.291666667,morning,N
7:30:00,12/6/2021,12/6/2021 7:30,-13.14,71.42,0.207,0.031,292.1,0,1,0.04599719,-0.999770168,0.3125,morning,N
8:00:00,12/6/2021,12/6/2021 8:00,-12.52,72.62,0.266,0.081,242.4,0,1,0.127604355,-0.910245611,0.333333333,morning,N
8:30:00,12/6/2021,12/6/2021 8:30,-11.96,69.16,6.523,0.184,296.7,0,1,0.20353512,-0.814875605,0.354166667,morning,N
9:00:00,12/6/2021,12/6/2021 9:00,-11.12,75.94,60.04,0.018,297.2,0,1,0.272690611,-0.712844664,0.375,morning,N
9:30:00,12/6/2021,12/6/2021 9:30,-8.26,52.67,202,0.077,77.33,0,1,0.333848884,-0.603584763,0.395833333,morning,N
10:00:00,12/6/2021,12/6/2021 10:00,-5.587,46.65,185.2,0.086,202.9,0,1,0.385701698,-0.486916936,0.416666667,morning,N
10:30:00,12/6/2021,12/6/2021 10:30,-5.632,43.91,241.5,0.087,30.06,0,1,0.426927843,-0.363210727,0.4375,morning,N
11:00:00,12/6/2021,12/6/2021 11:00,-4.406,39.29,341.4,0.378,151.2,0,1,0.456306133,-0.233513625,0.458333333,morning,N
11:30:00,12/6/2021,12/6/2021 11:30,-3.55,34.45,417.2,0.393,313.6,0,1,0.472857055,-0.09958131,0.479166667,morning,N
12:00:00,12/6/2021,12/6/2021 12:00,-1.442,30.52,832,0.6,63.82,0,1,0.475983495,0.036252374,0.5,morning,N
12:30:00,12/6/2021,12/6/2021 12:30,-0.896,33.87,648.2,0.586,4.158,0,1,0.465568727,0.171372107,0.520833333,afternoon,N
13:00:00,12/6/2021,12/6/2021 13:00,-1.058,29.55,788.5,0.743,285.6,0,1,0.441996654,0.303269304,0.541666667,afternoon,N
13:30:00,12/6/2021,12/6/2021 13:30,-0.261,31.38,582.2,0.726,92.1,0,1,0.406086548,0.429894847,0.5625,afternoon,N
14:00:00,12/6/2021,12/6/2021 14:00,0.1,29.85,687.2,0.741,99.9,0,1,0.358966657,0.549869896,0.583333333,afternoon,N
14:30:00,12/6/2021,12/6/2021 14:30,0.321,29.1,654.5,0.715,167.4,0,1,0.301928254,0.662524052,0.604166667,afternoon,N
15:00:00,12/6/2021,12/6/2021 15:00,0.977,27.16,720.1,0.626,157.7,0,1,0.236296955,0.767802499,0.625,afternoon,N
15:30:00,12/6/2021,12/6/2021 15:30,0.932,29.44,464.9,0.634,216.4,0,1,0.163340821,0.866112734,0.645833333,afternoon,N
16:00:00,12/6/2021,12/6/2021 16:00,-0.147,32.26,286.3,0.435,89.4,0,1,0.084217705,0.958170527,0.666666667,afternoon,N
16:30:00,12/6/2021,12/6/2021 16:30,-0.28,31.18,273.3,0.688,46.45,0,0,-4.56E-05,1.044878293,0.6875,afternoon,N
17:00:00,12/6/2021,12/6/2021 17:00,0.222,30.97,185.3,0.474,84.5,0,0,-0.08855269,1.127246418,0.708333333,afternoon,N
17:30:00,12/6/2021,12/6/2021 17:30,-0.591,36.42,64.08,0.307,304.8,0,0,-0.18052368,1.206355833,0.729166667,afternoon,N
18:00:00,12/6/2021,12/6/2021 18:00,-2.814,41,10.99,0.444,50.31,0,0,-0.275274716,1.283356819,0.75,afternoon,N
18:30:00,12/6/2021,12/6/2021 18:30,-4.445,49.15,0.548,0.252,274.9,0,0,-0.372193167,1.359501124,0.770833333,afternoon,N
19:00:00,12/6/2021,12/6/2021 19:00,-5.763,48.34,0.231,0.483,314.5,0,0,-0.470709339,1.436210046,0.791666667,afternoon,N
19:30:00,12/6/2021,12/6/2021 19:30,-6.082,51.59,0.221,0.33,195.1,0,0,-0.570262579,1.515189937,0.8125,afternoon,N
20:00:00,12/6/2021,12/6/2021 20:00,-6.317,50.91,0.231,0.493,241.8,0,0,-0.670256557,1.598620477,0.833333333,afternoon,N
20:30:00,12/6/2021,12/6/2021 20:30,-6.336,55.01,0.215,0.374,282.2,0,0,-0.769993119,1.689464705,0.854166667,afternoon,N
21:00:00,12/6/2021,12/6/2021 21:00,-7.186,58.28,0.22,0.456,335.9,0,0,-0.868563629,1.791990615,0.875,afternoon,N
21:30:00,12/6/2021,12/6/2021 21:30,-7.567,60.85,0.22,0.404,49.93,0,0,-0.964654875,1.912657169,0.895833333,afternoon,N
22:00:00,12/6/2021,12/6/2021 22:00,-7.296,56.18,0.221,0.652,313.3,0,0,-1.056182302,2.061563461,0.916666667,afternoon,N
22:30:00,12/6/2021,12/6/2021 22:30,-7.376,59.35,0.212,0.548,322.7,0,0,-1.139590422,2.254370921,0.9375,afternoon,N
23:00:00,12/6/2021,12/6/2021 23:00,-7.63,60.41,0.234,0.704,178,0,0,-1.208661234,2.512446229,0.958333333,afternoon,N
23:30:00,12/6/2021,12/6/2021 23:30,-7.5,61.46,0.231,0.499,22.97,0,0,-1.253453307,2.851266681,0.979166667,afternoon,N
0:00:00,12/7/2021,12/7/2021 0:00,-6.811,58.87,0.221,0.97,314.3,0,0,-1.262935362,-3.037974442,0,morning,N
0:30:00,12/7/2021,12/7/2021 0:30,-5.814,55.5,0.222,0.694,316.5,0,0,-1.234071088,-2.665340461,0.020833333,morning,N
1:00:00,12/7/2021,12/7/2021 1:00,-6.163,60.74,0.228,0.485,82.1,0,0,-1.17528157,-2.36870644,0.041666667,morning,N
1:30:00,12/7/2021,12/7/2021 1:30,-7.246,62.65,0.222,0.458,196.7,0,0,-1.097815971,-2.147205419,0.0625,morning,N
2:00:00,12/7/2021,12/7/2021 2:00,-7.458,64.7,0.22,0.336,127.9,0,0,-1.009655021,-1.979450485,0.083333333,morning,N
2:30:00,12/7/2021,12/7/2021 2:30,-8.17,66.85,0.211,0.432,302.2,0,0,-0.915463863,-1.846691712,0.104166667,morning,N
3:00:00,12/7/2021,12/7/2021 3:00,-8.26,68.14,0.224,0.504,201,0,0,-0.817921852,-1.736378861,0.125,morning,N
3:30:00,12/7/2021,12/7/2021 3:30,-8.47,69.23,0.218,0.714,196.4,0,0,-0.718653495,-1.64051641,0.145833333,morning,N
4:00:00,12/7/2021,12/7/2021 4:00,-7.072,65.31,0.231,0.863,207.3,0,0,-0.61873116,-1.553919207,0.166666667,morning,N
4:30:00,12/7/2021,12/7/2021 4:30,-7.409,69.98,0.226,0.327,177,0,0,-0.518937724,-1.473077313,0.1875,morning,N
5:00:00,12/7/2021,12/7/2021 5:00,-7.768,68.04,0.231,0.56,99.9,0,0,-0.419909091,-1.395482019,0.208333333,morning,N
5:30:00,12/7/2021,12/7/2021 5:30,-7.409,68.01,0.231,0.571,211,0,0,-0.322217262,-1.319228337,0.229166667,morning,N
6:00:00,12/7/2021,12/7/2021 6:00,-7.467,70.39,0.224,0.595,58.18,0,0,-0.226423579,-1.24277614,0.25,morning,N
6:30:00,12/7/2021,12/7/2021 6:30,-6.585,63.47,0.233,1.02,255.4,0,0,-0.133116904,-1.164803979,0.270833333,morning,N
7:00:00,12/7/2021,12/7/2021 7:00,-5.54,57.44,0.232,1.183,206.6,0,0,-0.042944157,-1.084120414,0.291666667,morning,N
7:30:00,12/7/2021,12/7/2021 7:30,-6.264,65.13,0.221,0.519,302.8,0,1,0.043363433,-0.999615524,0.3125,morning,N
8:00:00,12/7/2021,12/7/2021 8:00,-7.123,65.28,0.248,0.449,212.9,0,1,0.124967651,-0.910246189,0.333333333,morning,N
8:30:00,12/7/2021,12/7/2021 8:30,-7.987,70.97,4.208,0.426,200.8,0,1,0.200905905,-0.815055656,0.354166667,morning,N
9:00:00,12/7/2021,12/7/2021 9:00,-7.552,69.58,32.16,0.519,182.6,0,1,0.270083608,-0.713231808,0.375,morning,N
9:30:00,12/7/2021,12/7/2021 9:30,-6.863,65.89,85.2,0.377,213.9,0,1,0.331283716,-0.604208139,0.395833333,morning,N
10:00:00,12/7/2021,12/7/2021 10:00,-3.788,53.59,296.2,0.291,137.8,0,1,0.383203111,-0.487803897,0.416666667,morning,N
10:30:00,12/7/2021,12/7/2021 10:30,2.955,37.68,493.5,0.283,349.9,0,1,0.424525207,-0.364382071,0.4375,morning,N
11:00:00,12/7/2021,12/7/2021 11:00,5.754,35,653,0.609,129.4,0,1,0.454031866,-0.234978074,0.458333333,morning,N
11:30:00,12/7/2021,12/7/2021 11:30,5.922,36.44,703.4,0.906,164.4,0,1,0.47074389,-0.101330879,0.479166667,morning,N
12:00:00,12/7/2021,12/7/2021 12:00,4.923,39.16,496.6,0.52,132.1,0,1,0.47406096,0.034244017,0.5,morning,N
12:30:00,12/7/2021,12/7/2021 12:30,6.194,35.65,928,1.459,111.7,0,1,0.463859703,0.169146924,0.520833333,afternoon,N
13:00:00,12/7/2021,12/7/2021 13:00,7.344,31.83,948,1.042,156.1,0,1,0.440515008,0.300878299,0.541666667,afternoon,N
